ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Sunday,Sunday_lower,Sunday_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-03-19,21.86226997564562,0.5921156655457944,30.6488398179269,21.86226997564562,21.86226997564562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.05018660139166,-6.05018660139166,-6.05018660139166,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278185331,5.995660278185331,5.995660278185331,-2.226889743039989,-2.226889743039989,-2.226889743039989,0.0,0.0,0.0,15.81208337425396
2020-03-20,21.860856389147706,-8.076700569378332,21.952743571380804,21.860856389147706,21.860856389147706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.378919619578358,-14.378919619578358,-14.378919619578358,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.207798587957927,-2.207798587957927,-2.207798587957927,-2.352163895083426,-2.352163895083426,-2.352163895083426,0.0,0.0,0.0,7.481936769569348
2020-03-21,21.859442802649788,-11.739453038016741,18.10539579402907,21.859442802649788,21.859442802649788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.846519725018602,-18.846519725018602,-18.846519725018602,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.565658711284589,-6.565658711284589,-6.565658711284589,-2.461903877197006,-2.461903877197006,-2.461903877197006,0.0,0.0,0.0,3.0129230776311857
2020-03-22,21.858029216151873,-4.776625351644696,25.71511284263616,21.858029216151873,21.858029216151873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.14800003733212,-11.14800003733212,-11.14800003733212,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.2273696426002094,1.2273696426002094,1.2273696426002094,-2.5564125433953264,-2.5564125433953264,-2.5564125433953264,0.0,0.0,0.0,10.710029178819754
2020-03-23,21.85661562965396,-2.8775251845726317,28.490038266931386,21.85661562965396,21.85661562965396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.079180321370222,-9.079180321370222,-9.079180321370222,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.3761821210353657,3.3761821210353657,3.3761821210353657,-2.6364053058685872,-2.6364053058685872,-2.6364053058685872,0.0,0.0,0.0,12.777435308283737
2020-03-24,21.855202043156048,-5.360835785245484,25.45465252415616,21.855202043156048,21.855202043156048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.52179170780342,-11.52179170780342,-11.52179170780342,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.000104429578752,1.000104429578752,1.000104429578752,-2.7029390008451695,-2.7029390008451695,-2.7029390008451695,0.0,0.0,0.0,10.333410335352628
2020-03-25,21.853788456658133,-8.253764642406795,21.694348747203403,21.853788456658133,21.853788456658133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.402144613547787,-15.402144613547787,-15.402144613547787,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.8258591721533177,-2.8258591721533177,-2.8258591721533177,-2.757328304857464,-2.757328304857464,-2.757328304857464,0.0,0.0,0.0,6.451643843110347
2020-03-26,21.85237487016022,0.5231977358762612,30.53848745342933,21.85237487016022,21.85237487016022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.62434997577105,-6.62434997577105,-6.62434997577105,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278175521,5.995660278175521,5.995660278175521,-2.8010531174095683,-2.8010531174095683,-2.8010531174095683,0.0,0.0,0.0,15.228024894389169
2020-03-27,21.850961283662304,-7.467313386894048,22.144174771503142,21.850961283662304,21.850961283662304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.86241637011044,-14.86241637011044,-14.86241637011044,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.207798587961846,-2.207798587961846,-2.207798587961846,-2.835660645611589,-2.835660645611589,-2.835660645611589,0.0,0.0,0.0,6.9885449135518645
2020-03-28,21.84954769716439,-11.935471981400958,17.816782230150356,21.84954769716439,21.84954769716439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.247281963391753,-19.247281963391753,-19.247281963391753,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.565658711287128,-6.565658711287128,-6.565658711287128,-2.8626661155676185,-2.8626661155676185,-2.8626661155676185,0.0,0.0,0.0,2.6022657337726365
2020-03-29,21.84813411066647,-4.194745427866475,25.08250777757209,21.84813411066647,21.84813411066647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.475043581724526,-11.475043581724526,-11.475043581724526,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.2273696426104963,1.2273696426104963,1.2273696426104963,-2.8834560877980215,-2.8834560877980215,-2.8834560877980215,0.0,0.0,0.0,10.373090528941946
2020-03-30,21.846720524168557,-2.4462918551452817,26.72789743130396,21.846720524168557,21.846720524168557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.34197328320468,-9.34197328320468,-9.34197328320468,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.376182121020878,3.376182121020878,3.376182121020878,-2.8991982676885564,-2.8991982676885564,-2.8991982676885564,0.0,0.0,0.0,12.504747240963876
2020-03-31,21.845306937670642,-5.048776847389243,25.6989754742577,21.845306937670642,21.845306937670642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.7296141862645,-11.7296141862645,-11.7296141862645,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.000104429593433,1.000104429593433,1.000104429593433,-2.910761479320932,-2.910761479320932,-2.910761479320932,0.0,0.0,0.0,10.115692751406142
2020-04-01,21.843893351172728,-8.690248664841429,22.051606890719615,21.843893351172724,21.843893351172724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.563465427777247,-15.563465427777247,-15.563465427777247,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.8258591721486903,-2.8258591721486903,-2.8258591721486903,-2.9186491190915556,-2.9186491190915556,-2.9186491190915556,0.0,0.0,0.0,6.2804279233954805
2020-04-02,21.842479764674817,-0.10621037201477276,30.440219360355407,21.842479764674817,21.842479764674817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.746245793944614,-6.746245793944614,-6.746245793944614,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.99566027818271,5.99566027818271,5.99566027818271,-2.9229489355903215,-2.9229489355903215,-2.9229489355903215,0.0,0.0,0.0,15.096233970730204
2020-04-03,21.841066178176902,-7.9929282032958655,21.772501140761303,21.841066178176902,21.841066178176902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.950057134032727,-14.950057134032727,-14.950057134032727,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.2077985879788664,-2.2077985879788664,-2.2077985879788664,-2.923301409516857,-2.923301409516857,-2.923301409516857,0.0,0.0,0.0,6.891009044144175
2020-04-04,21.83965259155353,-12.320399059675276,17.773871029050557,21.83965259155353,21.83965259155353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.30350419825947,-19.30350419825947,-19.30350419825947,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.565658711294635,-6.565658711294635,-6.565658711294635,-2.918888350427833,-2.918888350427833,-2.918888350427833,0.0,0.0,0.0,2.5361483932940594
2020-04-05,21.838239004930163,-5.4843416387913795,25.337553880849025,21.838239004930166,21.838239004930166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.500030101792024,-11.500030101792024,-11.500030101792024,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.227369642567713,1.227369642567713,1.227369642567713,-2.908442607822736,-2.908442607822736,-2.908442607822736,0.0,0.0,0.0,10.338208903138138
2020-04-06,21.83682541830679,-3.0252679283718824,27.744698604711868,21.83682541830679,21.83682541830679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.333054051157916,-9.333054051157916,-9.333054051157916,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.376182121027076,3.376182121027076,3.376182121027076,-2.8902790356479886,-2.8902790356479886,-2.8902790356479886,0.0,0.0,0.0,12.503771367148875
2020-04-07,21.835411831683416,-4.7288789167485925,24.787064001919845,21.835411831683416,21.835411831683416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.68119878436738,-11.68119878436738,-11.68119878436738,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.00010442959043,1.00010442959043,1.00010442959043,-2.8623460774208076,-2.8623460774208076,-2.8623460774208076,0.0,0.0,0.0,10.154213047316036
2020-04-08,21.833998245060044,-8.125172076287367,21.38640013837115,21.833998245060044,21.833998245060044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.467112887888575,-15.467112887888575,-15.467112887888575,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.8258591721440625,-2.8258591721440625,-2.8258591721440625,-2.8222965792075114,-2.8222965792075114,-2.8222965792075114,0.0,0.0,0.0,6.366885357171469
2020-04-09,21.832584658436673,0.7781800146826453,29.910354277804178,21.832584658436673,21.832584658436673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.590872573887454,-6.590872573887454,-6.590872573887454,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278181398,5.995660278181398,5.995660278181398,-2.767575715531851,-2.767575715531851,-2.767575715531851,0.0,0.0,0.0,15.241712084549219
2020-04-10,21.831171071813305,-7.472750990711326,21.354983418944187,21.831171071813305,21.831171071813305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.72227897778941,-14.72227897778941,-14.72227897778941,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.2077985879696826,-2.2077985879696826,-2.2077985879696826,-2.6955232532827247,-2.6955232532827247,-2.6955232532827247,0.0,0.0,0.0,7.108892094023895
2020-04-11,21.829757485189933,-12.53965136765005,17.999760641502796,21.829757485189933,21.829757485189933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.98810265151028,-18.98810265151028,-18.98810265151028,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.565658711282062,-6.565658711282062,-6.565658711282062,-2.603486803691214,-2.603486803691214,-2.603486803691214,0.0,0.0,0.0,2.8416548336796517
2020-04-12,21.828343898566562,-4.899632558017467,25.672402216447846,21.828343898566562,21.828343898566562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.080529736470316,-11.080529736470316,-11.080529736470316,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.2273696425921252,1.2273696425921252,1.2273696425921252,-2.488942242525439,-2.488942242525439,-2.488942242525439,0.0,0.0,0.0,10.747814162096246
2020-04-13,21.82693031194319,-2.1987092175832053,28.94497734279404,21.82693031194319,21.82693031194319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.792392146358218,-8.792392146358218,-8.792392146358218,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.3761821210332723,3.3761821210332723,3.3761821210332723,-2.349617130854488,-2.349617130854488,-2.349617130854488,0.0,0.0,0.0,13.034538165584973
2020-04-14,21.82551672531982,-3.888700147538399,26.228700624525935,21.82551672531982,21.82551672531982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.002465462980956,-11.002465462980956,-11.002465462980956,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.0001044295874264,1.0001044295874264,1.0001044295874264,-2.1836127560313803,-2.1836127560313803,-2.1836127560313803,0.0,0.0,0.0,10.823051262338863
2020-04-15,21.82410313869645,-9.005903179067836,22.971009869986972,21.82410313869645,21.82410313869645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.63433665256503,-14.63433665256503,-14.63433665256503,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.8258591721394337,-2.8258591721394337,-2.8258591721394337,-1.9895203438885936,-1.9895203438885936,-1.9895203438885936,0.0,0.0,0.0,7.18976648613142
2020-04-16,21.82268955207308,1.5385713380362158,31.640694175082952,21.82268955207308,21.82268955207308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.589823931231049,-5.589823931231049,-5.589823931231049,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278176652,5.995660278176652,5.995660278176652,-1.7665270728706988,-1.7665270728706988,-1.7665270728706988,0.0,0.0,0.0,16.23286562084203
2020-04-17,21.821275965449704,-6.5933100698581315,23.35373359725301,21.821275965449704,21.821275965449704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.54126347275705,-13.54126347275705,-13.54126347275705,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.2077985879867024,-2.2077985879867024,-2.2077985879867024,-1.514507748233347,-1.514507748233347,-1.514507748233347,0.0,0.0,0.0,8.280012492692654
2020-04-18,21.819862378826333,-11.863630215952613,19.546391259863277,21.819862378826333,21.819862378826333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.618714212493007,-17.618714212493007,-17.618714212493007,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.565658711299708,-6.565658711299708,-6.565658711299708,-1.2340983646562929,-1.2340983646562929,-1.2340983646562929,0.0,0.0,0.0,4.201148166333326
2020-04-19,21.81844879220296,-2.252592674909926,27.974789822869887,21.818448792202958,21.818448792202958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.518335782191782,-9.518335782191782,-9.518335782191782,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.2273696425882865,1.2273696425882865,1.2273696425882865,-0.926748288243066,-0.926748288243066,-0.926748288243066,0.0,0.0,0.0,12.300113010011179
2020-04-20,21.817035205579593,0.21532596227365627,29.52185552281548,21.817035205579593,21.817035205579593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.037523425636761,-7.037523425636761,-7.037523425636761,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.376182121029128,3.376182121029128,3.376182121029128,-0.5947484101288868,-0.5947484101288868,-0.5947484101288868,0.0,0.0,0.0,14.779511779942833
2020-04-21,21.81562161895622,-2.1067366362650475,28.35782517352068,21.81562161895622,21.81562161895622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0600860518739,-9.0600860518739,-9.0600860518739,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.0001044296066204,1.0001044296066204,1.0001044296066204,-0.2412333449435181,-0.2412333449435181,-0.2412333449435181,0.0,0.0,0.0,12.75553556708232
2020-04-22,21.81420803233285,-4.572815951771595,24.251973502124045,21.81420803233285,21.81420803233285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.514972855703764,-12.514972855703764,-12.514972855703764,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.8258591721370188,-2.8258591721370188,-2.8258591721370188,0.12984345297025743,0.12984345297025743,0.12984345297025743,0.0,0.0,0.0,9.299235176629086
2020-04-23,21.81279444570948,2.8003260764087337,33.32864893520906,21.81279444570948,21.81279444570948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3095349289251534,-3.3095349289251534,-3.3095349289251534,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278175341,5.995660278175341,5.995660278175341,0.5137619294365073,0.5137619294365073,0.5137619294365073,0.0,0.0,0.0,18.503259516784325
2020-04-24,21.81138085908611,-4.083153578456657,25.72814193075225,21.81138085908611,21.81138085908611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.121641304900429,-11.121641304900429,-11.121641304900429,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.2077985880037225,-2.2077985880037225,-2.2077985880037225,0.9051144196402959,0.9051144196402959,0.9051144196402959,0.0,0.0,0.0,10.689739554185682
2020-04-25,21.80996727246274,-9.602253047714408,21.19204262074661,21.809967272462742,21.809967272462742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.08670594805853,-15.08670594805853,-15.08670594805853,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.565658711287137,-6.565658711287137,-6.565658711287137,1.2979098997656118,1.2979098997656118,1.2979098997656118,0.0,0.0,0.0,6.723261324404209
